Districts,Year,Flood_Frequency,Mean_Duration,Mean_Severity,AFSI,Dist_Name_x,Human_fatality,Human_injured,Population,Mean_Flood_Duration,Dist_Name_y,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Population_Exposure_Ratio,Flood_Risk_Index,Area_Exposure,Severity_Score
"Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad, Bhadrak, Dhenkanal, Jajapur, Subarnapur, Nuapada, Balangir, Boudh, Cuttack, Kandhamal, Nayagarh, Khordha, Kalahandi, Jagatsinghapur, Puri, Nagpur, Rayagada, Koraput, Malkangiri, Anugul, Kendrapara, Ganjam, Gajapati, Mayurbhanj, Sundargarh, Kendujhar, Baleshwar, Jharsuguda, Bargarh, Deogarh, Sambalpur, South 24 Parganas*, Darjeeling, Jalpaiguri, Dakshin Dinajpur, Maldah, Murshidabad, Birbhum, Nadia, Purba Purba Bardhaman, Purulia, Bankura, North 24 Parganas",1973,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad, South 24 Parganas*, Darjeeling, Jalpaiguri, Dakshin Dinajpur, Maldah, Murshidabad, Birbhum, Nadia, Purba Purba Bardhaman, Purulia, Bankura, North 24 Parganas",1974,1,34,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,34.00195076,18263.97663,
Pashchimi West Singhbhum,1994,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Pathanamthitta,2017,1,1,,,Pathanamthitta,132,30,1320089,6,Pathanamthitta,1.224907042,0.233181386,0.991725656,1.00E-04,1.000099993,13091.6613,
Pathanamthitta,2020,1,1,,,Pathanamthitta,132,30,1320089,6,Pathanamthitta,1.224907042,0.233181386,0.991725656,1.00E-04,1.000099993,13091.6613,
Pathanamthitta,2021,1,1,,,Pathanamthitta,132,30,1320089,6,Pathanamthitta,1.224907042,0.233181386,0.991725656,1.00E-04,1.000099993,13091.6613,
Pathanamthitta,2022,2,1,,,Pathanamthitta,132,30,1320089,6,Pathanamthitta,1.224907042,0.233181386,0.991725656,1.00E-04,2.000199987,13091.6613,
Pathanamthitta,2023,1,5,,,Pathanamthitta,132,30,1320089,6,Pathanamthitta,1.224907042,0.233181386,0.991725656,1.00E-04,5.000499966,13091.6613,
"Pathanamthitta, Thiruvananthapuram",2015,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Pathanamthitta, Wayanad",2020,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Patiala,1988,1,1,,,Patiala,80,74,2269761,5,Patiala,4.903037722,0.000974475,4.902063247,3.52E-05,1.000035246,111265.1198,
Patiala,1991,1,1,,,Patiala,80,74,2269761,5,Patiala,4.903037722,0.000974475,4.902063247,3.52E-05,1.000035246,111265.1198,
Patiala,1996,1,1,,,Patiala,80,74,2269761,5,Patiala,4.903037722,0.000974475,4.902063247,3.52E-05,1.000035246,111265.1198,
Patiala,1997,1,1,,,Patiala,80,74,2269761,5,Patiala,4.903037722,0.000974475,4.902063247,3.52E-05,1.000035246,111265.1198,
Patiala,2004,1,3,,,Patiala,80,74,2269761,5,Patiala,4.903037722,0.000974475,4.902063247,3.52E-05,3.000105738,111265.1198,
Patiala,2012,1,1,,,Patiala,80,74,2269761,5,Patiala,4.903037722,0.000974475,4.902063247,3.52E-05,1.000035246,111265.1198,
Patiala,2023,1,7,,,Patiala,80,74,2269761,5,Patiala,4.903037722,0.000974475,4.902063247,3.52E-05,7.000246722,111265.1198,
Patna,1993,1,1,,,Patna,381,30,6868950,16,Patna,20.26981192,1.449192516,18.8206194,5.55E-05,1.000055467,1292778.936,
"Patna, Gaya, Nalanda",1978,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Patna,Nawada",1981,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Phek,2017,1,1,,,Phek,2,2,164195,4,Phek,1.968885678,0.002356585,1.966529093,1.22E-05,1.000012181,3228.942444,
Pilibhit,2022,1,1,,,Pilibhit,98,1,2398821,23,Pilibhit,3.104616978,0.672146699,2.432470279,4.09E-05,1.000040853,58350.60787,
Pithoragarh,2005,1,1,,,Pithoragarh,1636,21,510103,3,Pithoragarh,0.525534276,0.108953862,0.416580414,0.003207195,1.003207195,2124.989189,
Pithoragarh,2009,1,1,,,Pithoragarh,1636,21,510103,3,Pithoragarh,0.525534276,0.108953862,0.416580414,0.003207195,1.003207195,2124.989189,
Pithoragarh,2023,1,1,,,Pithoragarh,1636,21,510103,3,Pithoragarh,0.525534276,0.108953862,0.416580414,0.003207195,1.003207195,2124.989189,
"Pithoragarh, Nainital",2000,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Pondicherry,1985,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Pondicherry,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Pondicherry, Karaikal, Mahe, Yanam",1986,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Poonch,1981,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Poonch,1982,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Poonch,1984,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Poonch,1988,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Poonch,2022,2,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Poonch,2023,2,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Poonch, Rajouri",2018,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Pratapgarh,2019,1,1,,,Pratapgarh,165,9,1070109,23,Pratapgarh,0.34101676,0.239472067,0.101544693,0.00015419,1.00015419,1086.638899,
Pratapgarh,2022,1,1,,,Pratapgarh,165,9,1070109,23,Pratapgarh,0.34101676,0.239472067,0.101544693,0.00015419,1.00015419,1086.638899,
Pratapgarh,2023,2,1.5,,,Pratapgarh,165,9,1070109,23,Pratapgarh,0.34101676,0.239472067,0.101544693,0.00015419,3.00046257,1086.638899,
Prayagraj,2022,2,1,,,Prayagraj,277,5,7094453,18,Prayagraj,8.8123858,0.784955122,8.027430678,3.90E-05,2.000078089,569502.2966,
Prayagraj,2023,1,2,,,Prayagraj,277,5,7094453,18,Prayagraj,8.8123858,0.784955122,8.027430678,3.90E-05,2.000078089,569502.2966,
"Prayagraj , Bahraich, Bara Banki, Basti, Deoria, Gonda, Gorakhpur, Jaunpur, Lucknow, Sitapur, Sultanpur , Unnao",1982,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Prayagraj, Ambedkar Nagar, Amethi,  Ayodhya, Bahraich, Balrampur, Bara Banki, Basti, Ayodhya, Fatehpur, Gonda, Hardoi, Jaunpur, Kanpur Nagar Nagar,Kanpur Nagar Dehat, Kaushambi, Kheri, Lucknow, Mathura, Pratapgarh, Rae Bareli, Sant Kabir Nagar,Shrawasti, Siddharthnagar, Sitapur, Sultanpur, Unnao, Varanasi",2018,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Prayagraj, Ballia, Banda, Chamoli, Fatehpur, Ghazipurr, Kanpur Nagar Nagar,Kanpur Nagar Dehat, Pithoragarh,Varanasi",1992,1,18,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,18.00103275,18263.97663,
"Prayagraj, Banda, Fatehpur, Ghazipurr, Hamirpur, Kheri, Pilibhit, Tehri Garhwal,,Varanasi",1994,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Prayagraj, Gorakhpur, Lucknow, Mirzapur,Varanasi",1987,1,45,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,45.00258189,18263.97663,
"Prayagraj, Varanasi, Budaun, Uttar Kashi Kashi, Basti,Hardoi, Garhwal",1978,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Prayagraj,Azamgarh, Bahraich,Ballia, Bara Banki, Basti, Budaun, Bulandshahr, Dehradun, Deoria, Etah, Etawah, Ayodhya, Farrukhabad, Fatehpur, Garhwal, Gonda, Gorakhpur, Hamirpur, Jaunpur, Kanpur Nagar Nagar,Kanpur Nagar Dehat, Kheri, Lucknow, Mainpuri, Mathura, Mirzapur, Moradabad, Muzaffarnagar, Pilibhit, Pithoragarh, Pratapgarh,Saharanpur, Sitapur, Sultanpur, Unnao, Uttar Kashi Kashi, Varanasi",1980,1,52,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,52.00298351,18263.97663,
"Pudukkottai, Thanjavur, Tiruchirappalli",1987,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Pulwama,2015,1,1,,,Pulwama,76,17,1008086,4,Pulwama,3.270901569,0.279219117,2.991682452,7.54E-05,1.00007539,30158.73196,
Pulwama,2019,1,1,,,Pulwama,76,17,1008086,4,Pulwama,3.270901569,0.279219117,2.991682452,7.54E-05,1.00007539,30158.73196,
Pulwama,2020,1,1,,,Pulwama,76,17,1008086,4,Pulwama,3.270901569,0.279219117,2.991682452,7.54E-05,1.00007539,30158.73196,
Pulwama,2023,2,1,,,Pulwama,76,17,1008086,4,Pulwama,3.270901569,0.279219117,2.991682452,7.54E-05,2.000150781,30158.73196,
Pune,1981,1,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,1.00004566,1445.127288,
Pune,1983,1,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,1.00004566,1445.127288,
Pune,1984,4,1.75,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,7.000319619,1445.127288,
Pune,1991,1,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,1.00004566,1445.127288,
Pune,1993,1,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,1.00004566,1445.127288,
Pune,1994,2,1.5,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,3.00013698,1445.127288,
Pune,1996,1,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,1.00004566,1445.127288,
Pune,1997,2,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,2.00009132,1445.127288,
Pune,2000,1,2,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,2.00009132,1445.127288,
Pune,2001,1,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,1.00004566,1445.127288,
Pune,2002,2,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,2.00009132,1445.127288,
Pune,2003,3,1.333333333,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,4.00018264,1445.127288,
Pune,2005,3,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,3.00013698,1445.127288,
Pune,2008,3,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,3.00013698,1445.127288,
Pune,2010,1,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,1.00004566,1445.127288,
Pune,2011,2,1.5,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,3.00013698,1445.127288,
Pune,2013,1,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,1.00004566,1445.127288,
Pune,2014,1,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,1.00004566,1445.127288,
Pune,2018,1,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,1.00004566,1445.127288,
Pune,2021,2,1.5,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,3.00013698,1445.127288,
Pune,2022,3,1,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,3.00013698,1445.127288,
Pune,2023,1,2,,,Pune,547,119,11979873,2,Pune,1.079353461,1.091416421,0.01206296,4.57E-05,2.00009132,1445.127288,
"Pune, Satara",1997,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Pune, Thane",2019,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Purba Bardhaman, Birbhum, Cooch Behar,Jalpaiguri",2000,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Purba Bardhaman, Malda, Murshidabad, Nadia, Uttar Kashi Dinajpur,Dakshin Dinajpur",1999,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Purba Bardhaman, Malda, Uttar Kashi Dinajpur,Dakshin Dinajpur",1999,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Purba Medinipur,1990,2,1,,,Purba Medinipur,302,17,5760374,10,Purba Medinipur,17.52355839,2.04670632,15.47685207,5.24E-05,2.000104854,891524.5627,
Purba Medinipur,1991,1,1,,,Purba Medinipur,302,17,5760374,10,Purba Medinipur,17.52355839,2.04670632,15.47685207,5.24E-05,1.000052427,891524.5627,
Purba Medinipur,1992,1,1,,,Purba Medinipur,302,17,5760374,10,Purba Medinipur,17.52355839,2.04670632,15.47685207,5.24E-05,1.000052427,891524.5627,
Purba Medinipur,1993,2,1,,,Purba Medinipur,302,17,5760374,10,Purba Medinipur,17.52355839,2.04670632,15.47685207,5.24E-05,2.000104854,891524.5627,
Purba Medinipur,1994,1,1,,,Purba Medinipur,302,17,5760374,10,Purba Medinipur,17.52355839,2.04670632,15.47685207,5.24E-05,1.000052427,891524.5627,
Purba Medinipur,1995,3,2,,,Purba Medinipur,302,17,5760374,10,Purba Medinipur,17.52355839,2.04670632,15.47685207,5.24E-05,6.000314563,891524.5627,
Purba Medinipur,1997,2,5,,,Purba Medinipur,302,17,5760374,10,Purba Medinipur,17.52355839,2.04670632,15.47685207,5.24E-05,10.00052427,891524.5627,
"Purba Medinipur, Nadia",1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Purba Medinipur, South 24 Parganas",1990,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Purba Purba Bardhaman, Howrah, Hooghly, North 24 Parganas",2021,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Purba Purba Medinipur,2010,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Purba Purba Medinipur,2011,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Purba Purba Medinipur, North 24 Parganas",2010,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Purba Purba Medinipur, Paschim Purba Medinipur",1981,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Purba Purba Medinipur, Paschim Purba Medinipur, Hooghly, Malda, Purba Purba Bardhaman, Paschim Purba Bardhaman",1981,1,31,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,31.00177863,18263.97663,
Purbi Champaran,1983,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Purbi Champaran, Kishanganj, Madhubani,Sitamarhi",2011,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Purbi Champaran, Madhubani, Muzaffarpur,Sitamarhi",1985,1,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,21.00120488,18263.97663,
"Purbi Champaran, Pashchim Champaran",1995,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Purbi Champaran,Buxar,Pashchim Champaran",1986,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Purbi West Singhbhum,1994,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Puri,1980,1,7,,,Puri,267,0,1855870,22,Puri,18.91181616,18.5900097,0.32180646,0.000143868,7.001007075,5972.309549,
Puri,1990,1,1,,,Puri,267,0,1855870,22,Puri,18.91181616,18.5900097,0.32180646,0.000143868,1.000143868,5972.309549,
"Puri, Cuttack",1976,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Puri, Koraput, Sambalpur, Mayurbhanj, Kendujhar, Baleshwar, Cuttack",1975,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Purnia,1983,1,7,,,Purnia,166,0,4127576,21,Purnia,6.353941784,0.033127573,6.320814211,4.02E-05,7.000281521,260896.4104,
Purulia,1997,2,2.5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Rae Bareli,2022,1,1,,,Rae Bareli,45,0,2819588,30,Rae Bareli,5.209973941,0.023735469,5.186238472,1.60E-05,1.00001596,146230.5576,
Raichur,1993,1,1,,,Raichur,141,34,2140588,8,Raichur,1.42584206,0.565825072,0.860016988,6.59E-05,1.00006587,18409.42044,
"Raichur, Tumakuru",2015,1,8,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,8.000459002,18263.97663,
Raigarh,1982,1,1,,,Raigarh,328,93,1654533,3,Raigarh,1.171171998,0.340147342,0.831024656,0.000198243,1.000198243,13749.57717,
Raigarh,1998,1,1,,,Raigarh,328,93,1654533,3,Raigarh,1.171171998,0.340147342,0.831024656,0.000198243,1.000198243,13749.57717,
Raigarh,2000,1,1,,,Raigarh,328,93,1654533,3,Raigarh,1.171171998,0.340147342,0.831024656,0.000198243,1.000198243,13749.57717,
Raigarh,2001,2,1,,,Raigarh,328,93,1654533,3,Raigarh,1.171171998,0.340147342,0.831024656,0.000198243,2.000396487,13749.57717,
Raigarh,2016,1,1,,,Raigarh,328,93,1654533,3,Raigarh,1.171171998,0.340147342,0.831024656,0.000198243,1.000198243,13749.57717,
Raigarh,2019,1,1,,,Raigarh,328,93,1654533,3,Raigarh,1.171171998,0.340147342,0.831024656,0.000198243,1.000198243,13749.57717,
Raigarh,2022,2,2.5,,,Raigarh,328,93,1654533,3,Raigarh,1.171171998,0.340147342,0.831024656,0.000198243,5.000991216,13749.57717,
"Raigarh, Mumbai, Raigarh,Thane",2008,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Raigarh,Ratnagiri",2013,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Raipur,1980,1,7,,,Raipur,39,66,2814996,3,Raipur,1.037598285,0.445146211,0.592452074,1.39E-05,7.000096981,16677.50219,
Raipur,2010,1,2,,,Raipur,39,66,2814996,3,Raipur,1.037598285,0.445146211,0.592452074,1.39E-05,2.000027709,16677.50219,
Raipur,2012,1,1,,,Raipur,39,66,2814996,3,Raipur,1.037598285,0.445146211,0.592452074,1.39E-05,1.000013854,16677.50219,
Raipur,2016,1,2,,,Raipur,39,66,2814996,3,Raipur,1.037598285,0.445146211,0.592452074,1.39E-05,2.000027709,16677.50219,
Raisen,1983,1,1,,,Raisen,56,12,1582981,5,Raisen,1.851820563,0.547154614,1.304665949,3.54E-05,1.000035376,20652.61409,
Rajanna Sircilla,2022,1,6,,,Rajanna Sircilla,1,0,587140,9,Rajanna Sircilla,0.563623248,0.564767428,0.00114418,1.70E-06,6.000010219,6.717938452,
Rajgarh,2023,1,4,,,Rajgarh,21,3,1797738,5,Rajgarh,0.937282124,0.464455125,0.472826999,1.17E-05,4.000046725,8500.190635,
Rajkot,1979,1,1,,,Rajkot,1726,8,3534875,18,Rajkot,0.801285355,0.493588848,0.307696507,0.000488278,1.000488278,10876.6869,
Rajkot,1986,1,1,,,Rajkot,1726,8,3534875,18,Rajkot,0.801285355,0.493588848,0.307696507,0.000488278,1.000488278,10876.6869,
Rajnandgaon,2022,1,1,,,Rajnandgaon,23,14,1792617,2,Rajnandgaon,0.602269912,0.353818517,0.248451395,1.28E-05,1.00001283,4453.781944,
Rajouri,1983,1,5,,,Rajouri,109,18,659577,4,Rajouri,0.301855404,0.017946919,0.283908485,0.000165257,5.000826287,1872.595068,
Rajouri,2013,1,1,,,Rajouri,109,18,659577,4,Rajouri,0.301855404,0.017946919,0.283908485,0.000165257,1.000165257,1872.595068,
Rajouri,2018,1,1,,,Rajouri,109,18,659577,4,Rajouri,0.301855404,0.017946919,0.283908485,0.000165257,1.000165257,1872.595068,
Rajouri,2019,1,1,,,Rajouri,109,18,659577,4,Rajouri,0.301855404,0.017946919,0.283908485,0.000165257,1.000165257,1872.595068,
Rajouri,2021,2,1,,,Rajouri,109,18,659577,4,Rajouri,0.301855404,0.017946919,0.283908485,0.000165257,2.000330515,1872.595068,
Rajouri,2022,3,1,,,Rajouri,109,18,659577,4,Rajouri,0.301855404,0.017946919,0.283908485,0.000165257,3.000495772,1872.595068,
Rajouri,2023,1,1,,,Rajouri,109,18,659577,4,Rajouri,0.301855404,0.017946919,0.283908485,0.000165257,1.000165257,1872.595068,
"Ramanathapuram, Thanjavur,Thiruvarur",2005,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Ramban,2016,1,1,,,Ramban,49,18,360350,5,Ramban,0.754358554,0.309949623,0.444408931,0.000135979,1.000135979,1601.427583,
Ramban,2018,1,1,,,Ramban,49,18,360350,5,Ramban,0.754358554,0.309949623,0.444408931,0.000135979,1.000135979,1601.427583,
Ramban,2022,2,1,,,Ramban,49,18,360350,5,Ramban,0.754358554,0.309949623,0.444408931,0.000135979,2.000271958,1601.427583,
Ramban,2023,3,1,,,Ramban,49,18,360350,5,Ramban,0.754358554,0.309949623,0.444408931,0.000135979,3.000407937,1601.427583,
Ramgarh,2016,1,1,,,Ramgarh,4,11,1068909,2,Ramgarh,0.955188073,0.516207464,0.438980609,3.74E-06,1.000003742,4692.303238,
Rampur,2023,2,3,,,Rampur,52,0,2830370,23,Rampur,4.515924008,0,4.515924008,1.84E-05,6.000110233,127817.3583,
Ranchi,2011,1,1,,,Ranchi,45,6,3525357,5,Ranchi,0.833116849,0.368094084,0.465022765,1.28E-05,1.000012765,16393.7126,
Ranchi,2013,1,1,,,Ranchi,45,6,3525357,5,Ranchi,0.833116849,0.368094084,0.465022765,1.28E-05,1.000012765,16393.7126,
Ranchi,2020,1,1,,,Ranchi,45,6,3525357,5,Ranchi,0.833116849,0.368094084,0.465022765,1.28E-05,1.000012765,16393.7126,
"Ranchi, Sahebganj",2019,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Ranga Reddy,2022,4,1,,,Ranga Reddy,1,0,3667925,4,Ranga Reddy,0.412349188,0.327322292,0.085026896,2.73E-07,4.000001091,3118.722775,
Ranipet,2022,1,1,,,Ranipet,16,4,1198951,10,Ranipet,1.50587668,0.142824545,1.363052135,1.33E-05,1.000013345,16342.3272,
Ratnagiri,1974,1,7,,,Ratnagiri,280,72,1532470,3,Ratnagiri,1.554240455,0.978975411,0.575265044,0.000182712,7.001278981,8815.76422,
Ratnagiri,1980,1,7,,,Ratnagiri,280,72,1532470,3,Ratnagiri,1.554240455,0.978975411,0.575265044,0.000182712,7.001278981,8815.76422,
Ratnagiri,1982,1,1,,,Ratnagiri,280,72,1532470,3,Ratnagiri,1.554240455,0.978975411,0.575265044,0.000182712,1.000182712,8815.76422,
Ratnagiri,1998,1,1,,,Ratnagiri,280,72,1532470,3,Ratnagiri,1.554240455,0.978975411,0.575265044,0.000182712,1.000182712,8815.76422,
Ratnagiri,2000,1,1,,,Ratnagiri,280,72,1532470,3,Ratnagiri,1.554240455,0.978975411,0.575265044,0.000182712,1.000182712,8815.76422,
Ratnagiri,2011,1,1,,,Ratnagiri,280,72,1532470,3,Ratnagiri,1.554240455,0.978975411,0.575265044,0.000182712,1.000182712,8815.76422,
Ratnagiri,2021,2,1,,,Ratnagiri,280,72,1532470,3,Ratnagiri,1.554240455,0.978975411,0.575265044,0.000182712,2.000365423,8815.76422,
Ratnagiri,2022,1,1,,,Ratnagiri,280,72,1532470,3,Ratnagiri,1.554240455,0.978975411,0.575265044,0.000182712,1.000182712,8815.76422,
"Ratnagiri,Sindhudurg",2002,1,4,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,4.000229501,18263.97663,
"Ratnagiri,Sindhudurg",2009,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Reasi,2010,1,1,,,Reasi,63,18,394393,5,Reasi,1.749523708,0.510462262,1.239061446,0.000159739,1.000159739,4886.771609,
Reasi,2022,2,1,,,Reasi,63,18,394393,5,Reasi,1.749523708,0.510462262,1.239061446,0.000159739,2.000319478,4886.771609,
Rewa,1983,1,1,,,Rewa,38,25,2794552,5,Rewa,0.994456438,0.175699644,0.818756794,1.36E-05,1.000013598,22880.58436,
Rewa,1985,1,2,,,Rewa,38,25,2794552,5,Rewa,0.994456438,0.175699644,0.818756794,1.36E-05,2.000027196,22880.58436,
Rewa,1990,1,2,,,Rewa,38,25,2794552,5,Rewa,0.994456438,0.175699644,0.818756794,1.36E-05,2.000027196,22880.58436,
Rewa,2021,1,7,,,Rewa,38,25,2794552,5,Rewa,0.994456438,0.175699644,0.818756794,1.36E-05,7.000095185,22880.58436,
"Rewa, Sehore",2016,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Rewa,Satna",2003,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Ri Bhoi,2023,2,5.5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,11.00063113,18263.97663,
